"id";"product_key";"price";"product_url";"product_name";"date";"dealer_id"
279;"100121753";1949.00;https://www.bafus.ru/100121753/;Просепт Professional Cooky Degreaser моющее средство для пароконвектоматов (5 л);2023-07-11;3
280;"200544180";348.00;https://www.bafus.ru/200544180/;Просепт Professional Cooky Grill Gel концентрат гелеобразный для чистки гриля и духовых шкафов (1 л);2023-07-11;3
281;"100121751";1319.00;https://www.bafus.ru/100121751/;Просепт Professional Cooky Grill Gel концентрат гелеобразный для чистки гриля и духовых шкафов (5 л);2023-07-11;3
282;"200544179";254.00;https://www.bafus.ru/200544179/;Просепт Professional Cooky Grill Gel концентрат гелеобразный для чистки гриля и духовых шкафов (500 мл);2023-07-11;3
283;"100121752";1696.00;https://www.bafus.ru/100121752/;Просепт Professional Cooky Smoke средство для чистки коптильных камер концентрат (5 л);2023-07-11;3
284;"200544323";4592.00;https://www.bafus.ru/200544323/;Просепт Professional Cooky Stuff концентрат для чистки и антимикробной обработки (20 л);2023-07-11;3
285;"100121749";1202.00;https://www.bafus.ru/100121749/;Просепт Professional Cooky Stuff концентрат для чистки и антимикробной обработки (5 л);2023-07-11;3
286;"100121756";1116.00;https://www.bafus.ru/100121756/;Просепт Splash Shine ополаскиватель для пароконвектоматов (5 л);2023-07-11;3
287;"100121775";295.00;https://www.bafus.ru/100121775/;Просепт Splash специальная соль для посудомоечных машин (1.5 кг);2023-07-11;3
288;"100121759";208.00;https://www.bafus.ru/100121759/;Просепт Cooky Universal Аромат Цитруса чистящий крем для кухни и ванной с микрогранулами (500 мл);2023-07-11;3
289;"100121760";209.00;https://www.bafus.ru/100121760/;Просепт Cooky Universal Ледяная Свежесть чистящий крем для кухни и ванной с микрогранулами (500 мл);2023-07-11;3
290;"100121838";98.00;https://www.bafus.ru/100121838/;Просепт Crystal Hand чистящее средство сода-эффект (400 г);2023-07-11;3
291;"100121839";108.00;https://www.bafus.ru/100121839/;Просепт Crystal Lux чистящее средство с отбеливающим эффектом (400 г);2023-07-11;3
292;"100121801";241.00;https://www.bafus.ru/100121801/;Просепт Duty Leather средство для искусственной и натуральной кожи (400 мл);2023-07-11;3
293;"200375992";506.00;https://www.bafus.ru/200375992/;Просепт Fungi Clean удалитель плесени (1 л);2023-07-11;3
294;"200375993";1603.00;https://www.bafus.ru/200375993/;Просепт Fungi Clean удалитель плесени (5 л);2023-07-11;3
295;"100067723";386.00;https://www.bafus.ru/100067723/;Просепт Fungi Clean удалитель плесени (500 мл);2023-07-11;3
296;"100150621";840.00;https://www.bafus.ru/100150621/;Просепт Fungi Stop защита от плесени антиспетик концентрат (1 л);2023-07-11;3
297;"200671237";3761.00;https://www.bafus.ru/200671237/;Просепт Fungi Stop защита от плесени антиспетик концентрат (5 л);2023-07-11;3
298;"200671235";390.00;https://www.bafus.ru/200671235/;Просепт Fungi Stop защита от плесени антиспетик концентрат (500 мл);2023-07-11;3
299;"100121691";294.00;https://www.bafus.ru/100121691/;Просепт Multipower Wood моющее средство для бани и сауны (1 л);2023-07-11;3
300;"100121696";182.00;https://www.bafus.ru/100121696/;Просепт Multipower Полевые Цветы концентрат для мытья полов и стен (800 мл);2023-07-11;3
301;"100121699";239.00;https://www.bafus.ru/100121699/;Просепт Multipower Сочный Цитрус концентрат для мытья полов (1 л);2023-07-11;3
302;"200544079";182.00;https://www.bafus.ru/200544079/;Просепт Multipower Сочный Цитрус концентрат для мытья полов (800 мл);2023-07-11;3
303;"100121742";1452.00;https://www.bafus.ru/100121742/;Просепт Optic Crystal+ средство для мытья стекол и зеркал концентрат (5 л);2023-07-11;3
304;"100122412";853.00;https://www.bafus.ru/100122412/;Просепт Professional Antifoam пеногаситель концентрат (1 л);2023-07-11;3
305;"200544102";176.00;https://www.bafus.ru/200544102/;Просепт Professional Bath Acid Plus усиленное средство для ухода за сантехникой (750 мл);2023-07-11;3
306;"200544100";856.00;https://www.bafus.ru/200544100/;Просепт Professional Bath Acid средство для ухода за сантехникой (5 л);2023-07-11;3
307;"100121713";168.00;https://www.bafus.ru/100121713/;Просепт Professional Bath Acid средство для ухода за сантехникой (750 мл);2023-07-11;3
308;"100121722";266.00;https://www.bafus.ru/100121722/;Просепт Professional Bath Acryl гель для душевых кабин и акриловых ванн (1 л);2023-07-11;3
309;"200544109";215.00;https://www.bafus.ru/200544109/;Просепт Professional Bath Extra средство для глубокой чистки сантехники (750 мл);2023-07-11;3
310;"200544113";691.00;https://www.bafus.ru/200544113/;Просепт Professional Bath Fungi средство для удаления грибка, плесени и серого налета (5 л);2023-07-11;3
311;"100121719";212.00;https://www.bafus.ru/100121719/;Просепт Professional Bath Fungi средство для удаления грибка, плесени и серого налета (500 мл);2023-07-11;3
312;"200544116";239.00;https://www.bafus.ru/200544116/;Просепт Professional Bath Prof средство для устранения засоров в трубах (1 л);2023-07-11;3
313;"200544117";180.00;https://www.bafus.ru/200544117/;Просепт Professional Bath Prof средство для устранения засоров в трубах (750 мл);2023-07-11;3
314;"100121727";233.00;https://www.bafus.ru/100121727/;Просепт Professional Bath Spray универсальный спрей для санитарных комнат (500 мл);2023-07-11;3
315;"100121726";224.00;https://www.bafus.ru/100121726/;Просепт Professional Bath Uni средство для душевых кабин и акриловых ванн (500 мл);2023-07-11;3
316;"100122364";290.00;https://www.bafus.ru/100122364/;Просепт Professional Carpet Dry Clean сухая пена для чистки ковров и текстиля (500 мл);2023-07-11;3
317;"100121816";1273.00;https://www.bafus.ru/100121816/;Просепт Professional Carpet Dry Clean шампунь для сухой чистки ковров и текстильных изделий (5 л);2023-07-11;3
318;"200544275";2177.00;https://www.bafus.ru/200544275/;Просепт Professional Carpet Shampoo средство для чистки ковров и текстильных покрытий концентрат (5 л);2023-07-11;3
319;"100067724";2733.00;https://www.bafus.ru/100067724/;Просепт Professional Cement Cleaner удалитель цемента (5 л);2023-07-11;3
320;"200375997";368.00;https://www.bafus.ru/200375997/;Просепт Professional Cement Cleaner удалитель цемента (500 мл);2023-07-11;3
321;"100121750";1068.00;https://www.bafus.ru/100121750/;Просепт Professional Cooky Grill средство для чистки гриля и духовых шкафов (5 л);2023-07-11;3
322;"200544177";318.00;https://www.bafus.ru/200544177/;Просепт Professional Cooky Grill средство для чистки гриля и духовых шкафов (550 мл);2023-07-11;3
323;"100121797";1985.00;https://www.bafus.ru/100121797/;Просепт Professional Duty Black концентрат для уборки помещений после пожара (5 л);2023-07-11;3
324;"100121777";572.00;https://www.bafus.ru/100121777/;Просепт Professional Duty Citrus средство для обезжиривания и выведения органических пятен (1 л);2023-07-11;3
325;"100121796";1264.00;https://www.bafus.ru/100121796/;Просепт Professional Duty Extra Plus усиленное средство для уборки после строительства (5 л);2023-07-11;3
326;"200544247";277.00;https://www.bafus.ru/200544247/;Просепт Professional Duty Extra средство для уборки после строительства концентрат (1 л);2023-07-11;3
327;"100121783";1646.00;https://www.bafus.ru/100121783/;Просепт Professional Duty Foam пенный обезжириватель для пищевого производства (5 л);2023-07-11;3
328;"100121787";8712.00;https://www.bafus.ru/100121787/;Просепт Professional Duty Fog средство для чистки коптильных камер усиленного действия (20 л);2023-07-11;3
329;"100121800";2918.00;https://www.bafus.ru/100121800/;Просепт Professional Duty Graffiti Max средство для удаления граффити широкого действия (2 л);2023-07-11;3
330;"100121799";3274.00;https://www.bafus.ru/100121799/;Просепт Professional Duty Graffiti средство для удаления граффити (2 л);2023-07-11;3
331;"100121778";306.00;https://www.bafus.ru/100121778/;Просепт Professional Duty Hard средство для чистки производственных помещений, оборудования (1 л);2023-07-11;3
332;"200544224";1226.00;https://www.bafus.ru/200544224/;Просепт Professional Duty Hard средство для чистки производственных помещений, оборудования (5 л);2023-07-11;3
333;"200544243";349.00;https://www.bafus.ru/200544243/;Просепт Professional Duty Hard+ концентрат для мытья фасадов и дорожных покрытий (1 л);2023-07-11;3
334;"100121791";1325.00;https://www.bafus.ru/100121791/;Просепт Professional Duty Hard+ концентрат для мытья фасадов и дорожных покрытий (5 л);2023-07-11;3
335;"100121788";6581.00;https://www.bafus.ru/100121788/;Просепт Professional Duty Mud низкопенный концентрат для очистки алюминия и сплавов (20 л);2023-07-11;3
336;"100121792";1932.00;https://www.bafus.ru/100121792/;Просепт Professional Duty Stripper средство для глубокой чистки напольных покрытий (5 л);2023-07-11;3
337;"100121798";3260.00;https://www.bafus.ru/100121798/;Просепт Professional Duty Universal удалитель клейкой ленты, клея, наклеек (2 л);2023-07-11;3
338;"200544245";347.00;https://www.bafus.ru/200544245/;Просепт Professional Duty White удалитель строительной пыли концентрат (1 л);2023-07-11;3
339;"100121793";949.00;https://www.bafus.ru/100121793/;Просепт Professional Duty White удалитель строительной пыли концентрат (5 л);2023-07-11;3
340;"100121701";1354.00;https://www.bafus.ru/100121701/;Просепт Professional Multipower Bright средство для мытья полов с полимерным покрытием концентрат (5 л);2023-07-11;3
341;"200544064";208.00;https://www.bafus.ru/200544064/;Просепт Professional Multipower E Цитрус концентрат эконом класса для мытья полов (1 л);2023-07-11;3
342;"100121688";752.00;https://www.bafus.ru/100121688/;Просепт Professional Multipower E Цитрус концентрат эконом класса для мытья полов (5 л);2023-07-11;3
343;"100121687";236.00;https://www.bafus.ru/100121687/;Просепт Professional Multipower Floor универсальный концентрат для мытья полов всех типов (1 л);2023-07-11;3
344;"200544063";800.00;https://www.bafus.ru/200544063/;Просепт Professional Multipower Floor универсальный концентрат для мытья полов всех типов (5 л);2023-07-11;3
345;"100121694";312.00;https://www.bafus.ru/100121694/;Просепт Professional Multipower Kerama средство для мытья плитки и керамогранита (1 л);2023-07-11;3
346;"200544073";866.00;https://www.bafus.ru/200544073/;Просепт Professional Multipower Kerama средство для мытья плитки и керамогранита (5 л);2023-07-11;3
347;"100121681";376.00;https://www.bafus.ru/100121681/;Просепт Professional Multipower Neutral концентрат для мытья полов с антистатическим эффектом (1 л);2023-07-11;3
348;"200544057";1405.00;https://www.bafus.ru/200544057/;Просепт Professional Multipower Neutral концентрат для мытья полов с антистатическим эффектом (5 л);2023-07-11;3
349;"100121702";1333.00;https://www.bafus.ru/100121702/;Просепт Professional Multipower Polish средство для мытья и восстановления полов (5 л);2023-07-11;3
350;"100121686";370.00;https://www.bafus.ru/100121686/;Просепт Professional Multipower Prof средство усиленного действия для мытья полов концентрат (1 л);2023-07-11;3
351;"200544060";1472.00;https://www.bafus.ru/200544060/;Просепт Professional Multipower Prof средство усиленного действия для мытья полов концентрат (5 л);2023-07-11;3
352;"100121700";1212.00;https://www.bafus.ru/100121700/;Просепт Professional Multipower White концентрат для мытья светлых полов (5 л);2023-07-11;3
353;"100121695";182.00;https://www.bafus.ru/100121695/;Просепт Professional Multipower Вершины Тибета концентрат для мытья полов и стен (800 мл);2023-07-11;3
354;"200544157";244.00;https://www.bafus.ru/200544157/;Просепт Professional Optic Crystal средство для мытья стекол, зеркал и пластика (1 л);2023-07-11;3
355;"200544158";702.00;https://www.bafus.ru/200544158/;Просепт Professional Optic Crystal средство для мытья стекол, зеркал и пластика (5 л);2023-07-11;3
356;"100121741";182.00;https://www.bafus.ru/100121741/;Просепт Professional Optic Crystal средство для мытья стекол, зеркал и пластика (500 мл);2023-07-11;3
357;"200544164";746.00;https://www.bafus.ru/200544164/;Просепт Professional Optic Shine средство для мытья стекол и зеркал (5 л);2023-07-11;3
358;"100121743";194.00;https://www.bafus.ru/100121743/;Просепт Professional Optic Shine средство для мытья стекол и зеркал (500 мл);2023-07-11;3
360;"100121705";5107.00;https://www.bafus.ru/100121705/;Просепт Professional Polish 250 полимерное покрытие для пола усиленного действия (5 л);2023-07-11;3
361;"100121663";212.00;https://www.bafus.ru/100121663/;Просепт Professional Universal E универсальный чистящий концентрат (1 л);2023-07-11;3
362;"200544025";808.00;https://www.bafus.ru/200544025/;Просепт Professional Universal E универсальный чистящий концентрат (5 л);2023-07-11;3
363;"100121662";352.00;https://www.bafus.ru/100121662/;Просепт Professional Universal Prof универсальное моющее средство концентрат (1 л);2023-07-11;3
364;"200544023";1405.00;https://www.bafus.ru/200544023/;Просепт Professional Universal Prof универсальное моющее средство концентрат (5 л);2023-07-11;3
365;"200544028";222.00;https://www.bafus.ru/200544028/;Просепт Professional Universal Spray универсальное моющее и чистящее средство (500 мл);2023-07-11;3
366;"100121675";366.00;https://www.bafus.ru/100121675/;Просепт Universal Anti-Dust средство для бесконтактной чистки люстр (500 мл);2023-07-11;3
367;"100121667";462.00;https://www.bafus.ru/100121667/;Просепт Universal Clean спрей для очистки нержавеющей стали (500 мл);2023-07-11;3
368;"100156088";257.00;https://www.bafus.ru/100156088/;Просепт Universal Polish полироль для ухода за мебелью (500 мл);2023-07-11;3
369;"100121671";402.00;https://www.bafus.ru/100121671/;Просепт Universal Spray Активная Пена усиленное чистящее средство (400 мл);2023-07-11;3
370;"100121666";1338.00;https://www.bafus.ru/100121666/;Просепт Universal Spray+ универсальное моющее и чистящее средство концентрат (5 л);2023-07-11;3
371;"100121679";218.00;https://www.bafus.ru/100121679/;Просепт Universal Wood спрей для очистки полков в банях и саунах (500 мл);2023-07-11;3
372;"100067710";1107.00;https://www.bafus.ru/100067710/;Просепт Антиплесень антисептик универсальный против грибка и плесени (10 л);2023-07-11;3
373;"200375958";597.00;https://www.bafus.ru/200375958/;Просепт Антиплесень антисептик универсальный против грибка и плесени (5 л);2023-07-11;3
374;"700000625";599.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/1172137/;Средство для удаления высолов PROSEPT SALT CLEANER 1 л;2023-07-11;4
375;"700000627";569.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/1172143/;Средство для удаления цемента PROSEPT CEMENT CLEANER 1 л;2023-07-11;4
376;"700000497";259.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/861487/;Средство для уборки после ремонта PROSEPT 1 л;2023-07-11;4
377;"700000504";389.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/861497/;Средство для удаления цемента PROSEPT 500 мл;2023-07-11;4
378;"700000624";349.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/1172134/;Средство для мытья фасадов и дорожных покрытий PROSEPT Duty Hard Plus 1 л;2023-07-11;4
379;"700000626";990.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/1172140/;Средство для уборки после ремонта PROSEPT Duty Extra 5 л;2023-07-11;4
380;"700000729";349.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/1809794/;Средство для удаления гипсовой пыли PROSEPT Duty White 1 л;2023-07-11;4
381;"700000730";1190.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/1809839/;Средство для мытья фасадов и дорожных покрытий PROSEPT Duty Hard Plus 5 л;2023-07-11;4
382;"700000733";990.00;https://baucenter.ru/mylo/1809842/;Средство для уборки и дезинфекции PROSEPT Bath DZ 5 л;2023-07-11;4
383;"700000734";779.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/1809845/;Средство для удаления ржавчины и минеральных отложений PROSEPT Bath Acid Plus 5 л;2023-07-11;4
384;"700000735";689.00;https://baucenter.ru/sredstva-d-uborki-napolnyh-pokrytiyj/1809848/;Универсальный концентрат для мытья полов PROSEPT Multipower FLOOR 5 л;2023-07-11;4
385;"700000736";749.00;https://baucenter.ru/moyushchie-sredstva-d-kukhni/1809851/;Средство универсальное PROSEPT Universal Spray 5 л;2023-07-11;4
386;"700000746";219.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/1893929/;Средство для удаления ржавчины и минеральных отложений Prosept Bath Extra 750 мл;2023-07-11;4
387;"700000747";219.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/1893932/;Средство для уборки и дезинфекции Prosept Bath DZ 750 мл;2023-07-11;4
388;"700000909";329.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/2218308/;Пятновыводитель универсальный PROSEPT Candy 0,5 л;2023-07-11;4
389;"700001129";369.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/2442412/;Средство для удаления наклеек PROSEPT Duty Universal 210 мл;2023-07-11;4
390;"700000484";199.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/861465/;Средство для мытья акриловых ванн PROSEPT 750 мл;2023-07-11;4
391;"700000485";142.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/861467/;Средство для прочистки труб PROSEPT 750 мл;2023-07-11;4
392;"700000486";229.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/861469/;Средство для душевых кабин PROSEPT 500 мл;2023-07-11;4
393;"700000487";229.00;https://baucenter.ru/sredstva-ot-pleseni-gribka/861471/;Средство от плесени PROSEPT 500 мл;2023-07-11;4
394;"700000500";279.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/861493/;Средство моющее для бань PROSEPT 1 л;2023-07-11;4
395;"700000503";199.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/861495/;Средство для чистки бань и саун PROSEPT 500 мл;2023-07-11;4
760;"1462337";213.00;;Средство для чистки каминных стекол Prosept Universal Hard 500 мл;2023-07-11;7
396;"700000505";319.00;https://baucenter.ru/sredstva-ot-pleseni-gribka/861499/;Средство для удаления плесени PROSEPT 500 мл;2023-07-11;4
397;"700000533";279.00;https://baucenter.ru/sredstva-d-ukhoda-za-plitkoy-kamnem/891061/;Средство для мытья плитки и керамогранита PROSEPT 1 л;2023-07-11;4
398;"700000619";339.00;https://baucenter.ru/sredstva-ot-pleseni-gribka/1172125/;Средство для защиты от плесени PROSEPT FUNGI STOP 500 мл;2023-07-11;4
399;"700000620";729.00;https://baucenter.ru/sredstva-ot-pleseni-gribka/1172128/;Средство для защиты от плесени PROSEPT FUNGI STOP 1 л;2023-07-11;4
400;"700000623";439.00;https://baucenter.ru/sredstva-ot-pleseni-gribka/1172131/;Средство для удаления плесени PROSEPT FUNGI CLEAN 1 л;2023-07-11;4
401;"703002705";299.00;https://baucenter.ru/tovary_pervoy_neobkhodimosti/1253787/;Дезинфицирующее средство PROSEPT PROF DZ 500 мл;2023-07-11;4
402;"700001465";949.00;https://baucenter.ru/sredstva-d-ukhoda-za-plitkoy-kamnem/2605983/;Очиститель эпоксидного налета PROSEPT Epoxy Cleaner готовый состав 0,5 л;2023-07-11;4
403;"700000483";179.00;https://baucenter.ru/sredstva-d-vannoy-komnaty-santekhniki/861445/;Средство для сантехники PROSEPT с ароматом цитруса 750 мл;2023-07-11;4
404;"700000488";179.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/861473/;Средство для мытья стекол PROSEPT 500 мл;2023-07-11;4
405;"700000489";229.00;https://baucenter.ru/moyushchie-sredstva-d-kukhni/861475/;Средство чистящее универсальное PROSEPT 500 мл;2023-07-11;4
406;"700000490";399.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/861477/;Средство для очистки нержавеющей стали PROSEPT 500 мл;2023-07-11;4
407;"700000493";339.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/861479/;Средство для бесконтактного мытья люстр PROSEPT 500 мл;2023-07-11;4
408;"700000494";229.00;https://baucenter.ru/moyushchie-sredstva-d-kukhni/861481/;Средство для мытья раковин из искусственного камня PROSEPT 500 мл;2023-07-11;4
409;"700000495";229.00;https://baucenter.ru/moyushchie-sredstva-d-kukhni/861483/;Средство для удаления пригоревших жиров PROSEPT 500 мл;2023-07-11;4
410;"700000496";439.00;https://baucenter.ru/sredstva-d-stroitelnykh-zagryazneniy-fasadov/861485/;Средство для удаления граффити PROSEPT 400 мл;2023-07-11;4
411;"700000498";249.00;https://baucenter.ru/sredstva-d-uborki-napolnyh-pokrytiyj/861489/;Средство для мытья пола универсальное PROSEPT 1 л;2023-07-11;4
412;"700000499";229.00;https://baucenter.ru/moyushchie-sredstva-d-kukhni/861491/;Средство для очистки каминных стекол PROSEPT 500 мл;2023-07-11;4
413;"700000614";349.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/1029979/;Концентрат чистящий PROSEPT Universal DZ с антимикробным эффектом 1 л;2023-07-11;4
414;"700000615";1290.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/1065904/;Концентрат чистящий PROSEPT Universal DZ с антимикробным эффектом 5 л;2023-07-11;4
415;"700000628";189.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/1172146/;Средство для мытья стекол и зеркал PROSEPT Optic Shine 500 мл ;2023-07-11;4
416;"700000687";259.00;https://baucenter.ru/moyushchie-sredstva-d-kukhni/1645719/;Средство для удаления жира PROSEPT Cooky Grill 550 мл;2023-07-11;4
417;"700000688";259.00;https://baucenter.ru/sredstva-d-uborki-napolnyh-pokrytiyj/1645722/;Средство для мытья полов PROSEPT Multipower сочный цитрус 1 л;2023-07-11;4
418;"700000689";229.00;https://baucenter.ru/sredstva-d-regulyarnoy-uborki/1645725/;Средство для ухода за мебелью PROSEPT Universal Polish 500 мл;2023-07-11;4
419;"357000135";249.00;https://baucenter.ru/klei_dlya_oboev/1793008/;Средство для снятия обоев PROSEPT 1 л;2023-07-11;4
420;"1001472240";515.00;https://www.castorama.ru/antizhuk-prosept-5-l-2/;АнтижукProsept,5л;2023-07-11;5
421;"1001472227";3458.00;https://www.castorama.ru/antis_k_ultra_5l/;АнтисептикProseptECOULTRA5л;2023-07-11;5
422;"1001472237";909.00;https://www.castorama.ru/antis_k_eco_ultra_10_l/;АнтисептикProseptECOULTRA,10л;2023-07-11;5
423;"1001472228";520.00;https://www.castorama.ru/antis_k_ultra_kor_5l-1001472228/;АнтисептикProseptECOULTRAкор5л;2023-07-11;5
424;"1001472229";909.00;https://www.castorama.ru/antis_k_ultra_kor_10l/;АнтисептикProseptECOULTRAкор10л;2023-07-11;5
425;"1001472238";515.00;https://www.castorama.ru/antis_k_eco_universal_5_l/;АнтисептикProseptECOUNIVERASAL,5л;2023-07-11;5
426;"1001472239";948.00;https://www.castorama.ru/antis_k_eco_universal_10_l/;АнтисептикProseptECOUNIVERASAL,10л;2023-07-11;5
427;"1001472234";739.00;https://www.castorama.ru/otbelivatel-dlja-drevesiny-prosept-eco-50-5-l-4/;ОтбеливательдлядревесиныProseptECO50,5л;2023-07-11;5
428;"1001472235";1427.00;https://www.castorama.ru/otbelivatel-dlja-drevesiny-prosept-eco-50-10-l-4/;ОтбеливательдлядревесиныProseptECO50,10л;2023-07-11;5
429;"1001472268";208.00;https://www.castorama.ru/sredstvo-dlja-myt-ja-polov-prosept-multipower-1-l-2/;СредстводлямытьяполовProseptMultipower1л;2023-07-11;5
430;"1001472277";301.00;https://www.castorama.ru/cr_d_chis_gr_i_dukh_shkaf_0_55l/;СпрейдляудаленияжираProseptCookyGrill0,5л;2023-07-11;5
431;"1001472232";537.00;https://www.castorama.ru/antis_k_xm_11_5_l/;АнтисептикProseptXM-11,5л;2023-07-11;5
432;"1001472233";1024.00;https://www.castorama.ru/antis_k_xm_11_10_l/;АнтисептикProseptXM-11,10л;2023-07-11;5
433;"1001472256";400.00;https://www.castorama.ru/udalit_ples_fugiclean_0_5_l/;СредстводляудаленияплесениProseptFungiClean0,5л;2023-07-11;5
434;"1001472269";205.00;https://www.castorama.ru/sredstvo-dlja-myt-ja-polov-prosept-multipower-floor-1-l-2/;СредстводлямытьяполовProseptMultipowerFloor1л;2023-07-11;5
435;"1001472260";325.00;https://www.castorama.ru/udal_rzhavchiny_0_5_l/;СредстводляудаленияржавчиныProseptRustRemover0,5л;2023-07-11;5
514;"1001472273";190.00;https://www.castorama.ru/sr_universal_spray_0_5_l/;ЧистящеесредствоProseptUniversalSpray,0,5л;2023-07-11;5
436;"1001472255";3270.00;https://www.castorama.ru/sredstvo-dlja-udalenija-graffiti-prosept-duty-graffiti-2-l-2/;СредстводляудаленияграффитиProseptDutyGraffiti2л;2023-07-11;5
437;"1001472278";241.00;https://www.castorama.ru/gel_d_chis_gr_i_dukh_shkaf_0_5l/;СредстводляудаленияжираProseptCookyGrillGel0,5л;2023-07-11;5
438;"1001472265";202.00;https://www.castorama.ru/cr_vo_d_udal_ples_i_grib_0_5l/;СредстводляудаленияплесениигрибкаProseptBathFungi0,5л;2023-07-11;5
439;"1001472266";195.00;https://www.castorama.ru/cprey_d_chis_dush_kabin_0_5_l/;СпрейдлямытьяакриловыхповерхностейProseptBathUni0,5л;2023-07-11;5
440;"1001472261";227.00;https://www.castorama.ru/sr_vo_d_snyatiya_oboev_1l/;СредстводляснятияобоевProsept,1л;2023-07-11;5
441;"1001472272";183.00;https://www.castorama.ru/cr_vo_d_stek_optic_shine_0_5l/;СредстводлямытьястеколизеркалProseptOpticShine0,5л;2023-07-11;5
442;"1001472245";814.00;https://www.castorama.ru/ognebiozaschita-dlja-drevesiny-prosept-ognebio-prof-i-2-l-007-5-2/;ОгнебиозащитадлядревесиныProseptОГНЕБИОPROFI,2л,007-5;2023-07-11;5
443;"1001472246";1552.00;https://www.castorama.ru/ognebiozaschita-dlja-drevesiny-prosept-ognebio-prof-i-10-l-007-10-2/;ОгнебиозащитадлядревесиныProseptОГНЕБИОPROFI,10л,007-10;2023-07-11;5
444;"1001472267";174.00;https://www.castorama.ru/sr_vo_d_chis_akril_pover_0_75_l/;ГельдлямытьяакриловыхповерхностейProseptBathAcryl750мл;2023-07-11;5
445;"1001472225";440.00;https://www.castorama.ru/otbelivatel-dlja-drevesiny-prosept-50-1-l-1/;ОтбеливательдлядревесиныProsept50,1л;2023-07-11;5
446;"1001472244";1696.00;https://www.castorama.ru/ognebiozaschita-dlja-drevesiny-prosept-ognebio-prof-ii-20-l-006-20k-2/;ОгнебиозащитадлядревесиныProseptОГНЕБИОPROFII,20л,006-20к;2023-07-11;5
447;"1001472243";810.00;https://www.castorama.ru/ognebiozaschita-dlja-drevesiny-prosept-ognebio-prof-ii-10-l-006-10k-2/;ОгнебиозащитадлядревесиныProseptОГНЕБИОPROFII,10л,006-10к;2023-07-11;5
448;"1001472230";746.00;https://www.castorama.ru/ognebiozaschita-dlja-drevesiny-prosept-ognebio-prof-ii-10-l-064-10-2/;ОгнебиозащитадлядревесиныProseptОГНЕБИОPROFII,10л,064-10;2023-07-11;5
449;"1001472252";908.00;https://www.castorama.ru/gruntovka-universal-naja-prosept-050-10-10-l-4/;ГрунтовкауниверсальнаяProsept050-10,10л;2023-07-11;5
450;"1001472285";85.00;https://www.castorama.ru/sr_vo_crystal_hand_soda_ef_0_4kg/;ЧистящеесредствоProseptCrystalHand,0,4кг;2023-07-11;5
451;"1001472271";173.00;https://www.castorama.ru/cr_vo_d_stek_optic_crystal_0_5l/;Средстводлямытьястекол,зеркалипластикаProseptOpticCristal0,5л;2023-07-11;5
452;"1001472273";190.00;https://www.castorama.ru/sr_universal_spray_0_5_l/;ЧистящеесредствоProseptUniversalSpray,0,5л;2023-07-11;5
453;"1001472194";155.00;https://www.castorama.ru/dobavka-protiv-pleseni-prosept-041-025-0-25-l-1/;ДобавкапротивплесениProsept041-025,0,25л;2023-07-11;5
454;"1001472248";1146.00;https://www.castorama.ru/lak_d_kamnya_prpsept_2_l/;ЛакдлякамняProsept053-2,полуматовый,2л;2023-07-11;5
455;"1001472249";670.00;https://www.castorama.ru/lak_parket_prosept_gl_0_9l/;ЛакинтерьерныйProsept057-09,глянцевый,0,9л;2023-07-11;5
456;"1001472247";673.00;https://www.castorama.ru/lak_d_kamnya_prpsept_0_9_l/;ЛакдлякамняProsept053-09,полуматовый,0,9л;2023-07-11;5
457;"1001472250";684.00;https://www.castorama.ru/lak_parket_prosept_p_m_0_9l/;ЛакинтерьерныйProsept059-09,полуматовый,0,9л;2023-07-11;5
458;"1001472241";502.00;https://www.castorama.ru/antiplesen_prosept_5_l/;СредстводляудаленияплесениProsept025-5,5л;2023-07-11;5
